6	18	2	3	4	6.1	6.2	8	9	•15	16	18.1	24	25	49	50	52	54
OLR1	5.047	6.284	7.245	6.407	6.638	5.611	5.296	5.838	8.305	4.057	7.491	10.47	6.663	5.374	3.691	9.033	4.84	7.398
P4HA1	8.056	9.55	8.489	8.499	8.939	8.497	8.839	8.509	8.453	8.809	9.291	2.94	7.909	8.241	7.541	8.983	0	7.974
P4HA2	7.634	8.725	8.811	8.228	9.139	6.993	6.988	8.347	9.166	7.551	8.917	7.028	7.916	6.118	7.127	7.739	0	7.674
P4HB	12.81	12.07	13.53	12.37	12.99	12.29	12.16	12.64	12.64	12.22	12.23	11.7	12.04	12.29	12.47	12.7	10.84	12.9
PDCD1	4.303	0	8.075	5.976	2.949	4.642	0	8.968	8.009	5.035	3.111	8.555	7.318	0	5.136	7.267	7.922	6.605
PDCD1LG2	7.442	3.432	9.74	8.228	8.194	6.993	6.447	9.584	8.987	6.32	5.482	7.028	8.019	5.015	7.127	9.061	6.911	8.453
PDGFRA	9.494	6.862	8.996	8.892	11.18	7.698	4.792	9.997	8.891	8.145	8.677	6.11	8.193	8.061	4.421	9.747	13.31	8.334
PDGFRB	11.3	10.99	10.33	11.17	12.33	10.83	8.2	11.62	10.87	10.11	9.83	12.23	9.136	9.532	9.066	10.63	9.057	10
PDIA2	0	0	0	5.447	3.445	2.164	2.186	0	3.717	0	0	6.11	2.893	3.814	3.616	0.8986	6.488	5.546
PDIA3	7.821	8.692	9.074	8.05	8.356	7.948	7.654	8.283	8.261	7.592	8.443	8.963	8.316	8.079	7.922	8.485	7.237	8.462
PECAM1	11.2	9.936	11.11	11.4	12.37	12.21	9.241	11.46	11.53	10.15	9.477	11.64	10.26	8.885	9.005	11.65	10.7	11.04
PGK1	13.01	15.17	13.01	12.94	12.86	13.84	14.03	12.63	13	14.1	14.52	16.07	12.26	12.27	13.27	13.09	15.47	15.31
PGLYRP1	0.7354	4.349	0	5.447	3.445	0	0.3113	0	0	0	0.7025	0	2.337	0	3.169	0	6.715	1.594
PGLYRP2	2.452	0.2619	0	3.146	2.618	2.981	2.974	2.587	1.842	0	2.212	7.985	0.571	0.584	2.942	0	6.488	3.86
PGLYRP3	6.316	7.082	0	4.354	3.813	0	0	8.058	5.129	4.628	4.624	9.416	0	2.122	2.342	3.934	6.911	3.468
PGLYRP4	5.346	4.349	0	4.051	4.652	0	0	6.82	2.659	3.803	0.7025	2.94	3.607	0	1.911	0	7.237	2.693
PLA2G2A	7.548	0	8.286	9.417	9.055	8.646	4.399	7.562	7.501	8.361	2.73	8.773	5.468	7.698	2.142	5.675	6.488	8.692
PLAU	8.122	7.082	10.35	11.13	10.77	8.108	6.501	9.921	9.256	7.735	8.219	0	8.216	7.686	7.231	8.178	11.19	8.495
PLAUR	10.47	8.476	11.32	10.38	11.25	9.641	9.993	8.66	9.626	8.074	10.79	11.4	8.169	7.072	8.087	9.804	12.8	9.87
PLOD1	9.746	12.2	11.98	10.5	10.91	10.32	10.64	8.972	9.858	10.04	10.47	13.71	8.936	9.991	9.168	10.15	11	9.697
PLOD2	7.105	9.265	10.32	10.82	12.06	8.95	7.277	7.851	9.011	10.74	9.007	7.028	9.258	10.27	7.753	8.845	11.43	10.74
PLOD3	10.32	13.61	13.66	11.06	10.79	10.33	10.92	8.671	11.1	10.99	13.08	14.09	9.569	9.947	11.21	12.05	10.31	11.01
POLR1B	9.023	8.966	9.764	9.387	9.296	8.781	9.006	9.199	8.823	9.412	10.4	9.859	9.151	9.273	8.76	9.352	7.237	8.837
POLR2A	8.712	8.175	8.941	8.911	8.74	8.764	8.287	9.28	7.906	8.756	8.795	9.416	7.564	7.35	9.084	8.792	10.2	9.04
PPARG	5.805	6.738	5.839	7.064	7.651	8.59	5.572	7.88	7.388	6.436	6.184	9.655	5.811	5.578	3.762	7.15	7.828	7.104
PPARGC1A	6.152	11.69	5.261	6.244	5.412	5.66	2.186	7.73	7.75	9.262	5.197	13.26	2.337	8.061	7.658	7.91	8.785	7.042
PPBP	2.882	0	0	8.158	7.966	5.394	1.534	4.872	0	0	4.142	0	0	0	9.338	2.664	5.888	5.435
PPIA	9.017	11.27	9.46	8.934	9.57	8.712	8.583	10.01	9.149	10.7	9.256	9.54	8.512	9.691	8.792	10.12	10.32	9.285
PRAJA1	7.115	9.394	7.601	7.196	7.616	7.662	7.478	7.231	7.173	7.571	8.516	11.19	7.285	7.438	7.949	6.939	9.287	7.484
PRF1	7.599	4.349	9.975	9.092	8.545	7.208	5.356	11.83	9.902	8.574	8.114	6.11	8.978	4.22	8.104	10.3	12.69	9.819
PRKRIR	10.19	10.94	10.27	10.21	10.55	10.12	9.873	10.56	10.58	9.684	9.92	12.23	10.22	10.13	10.02	10.45	12.12	9.85
PROCR	7.174	7.273	8.05	7.306	8.802	7.745	5.621	6.971	9.121	6.245	5.876	11.03	6.088	5.271	8.254	7.51	7.376	7.055
PSMB10	8.37	9.219	10.01	8.915	8.901	8.596	7.437	9.8	9.646	9.003	7.876	11.85	9.833	7.39	8.842	9.865	11.49	9.231
PSMB8	11.43	10.32	12.24	11.22	10.52	12.29	12.2	12.16	12.25	11.8	10.97	13.67	12.26	10.34	11.49	12.35	11.11	11.5
PSMB9	10.49	10.3	12.33	10.44	9.759	11.47	11.2	11.78	11.94	10.21	9.499	14.82	11.67	8.559	11.01	11.72	13.81	11.34
PSME1	11.02	10.22	12.31	10.81	10.8	11.29	10.89	12.11	11.65	11.13	10.75	11.3	12.25	10.56	11.82	11.9	10.56	11.63
PSME2	11.48	13.51	13.97	12.08	11.7	12.29	12.11	12.54	12.62	11.94	11.83	16.78	12.52	11.03	13.04	12.77	15.17	12.46
PSME3	10.73	11.13	11.2	10.72	11.02	10.97	10.75	11.27	11.04	11.55	11.26	9.76	10.97	11.25	11.02	11.46	7.922	11.44
PTAFR	6.991	6.862	9.58	8.731	8.934	6.83	6.11	8.909	8.968	6.844	6.082	10.27	7.401	4.909	6.769	9.113	11.38	8.635
PTEN	9.501	10.76	9.43	9.698	9.487	9.768	9.48	10.38	9.775	9.842	9.997	9.952	9.884	9.513	9.787	10.39	10.31	9.693
PTGS2	4.498	0.2619	4.284	5.82	9.029	2.981	0.3113	5.627	5.338	4.461	8.38	7.028	4.849	4.571	4.903	6.903	8.093	6.781
PTK2	10.68	14.17	11.52	10.75	11.04	10.92	10.86	10.19	10.58	11.67	11.4	15.2	10.51	11.1	10.3	11.22	11.77	11.08
PTPRC	7.266	5.877	9.658	8.757	8.063	6.405	5.413	10.33	8.691	7.018	6.765	7.584	8.781	5.433	7	8.953	5.457	8.319
PTX3	7.563	4.906	8.196	7.091	8.217	8.09	7.735	6.488	7.173	6.024	6.998	9.13	6.853	5.47	4.626	7.18	8.093	8.199
PYCARD	6.77	9.331	8.451	7.956	7.557	7.823	7.214	8.977	7.856	8.605	5.8	11.23	7.564	8.091	8.513	8.163	11.97	8.324
PYDC1	5.379	0	0	1.888	0	0	2.633	6.84	0	3.657	2.73	0	0	1.401	0	0	0	2.693
RAC2	9.199	6.976	10.41	9.359	9.034	8.427	7.277	11.46	10.02	9.54	8.145	8.773	9.934	6.483	8.819	10.46	10.74	9.879
RARA	8.184	9.512	9.123	9.25	9.318	8.427	7.712	8.751	8.366	9.112	9.07	10.2	8.991	9.964	8.998	9.316	8.511	9.228
RARB	5.593	9.331	7.997	8.247	7.557	6.151	3.25	6.488	7.479	8.145	5.924	10.2	8.256	9.674	7.037	8.386	10.06	7.436
RARG	7.987	9.74	8.286	7.919	7.91	8.564	8.264	9.525	8.001	8.897	7.417	10.53	6.383	8.746	8.118	8.346	11.32	6.854
RARRES3	7.257	0	10.15	8.092	6.727	7.733	5.886	10.13	10.17	9.109	6.83	0	10.56	7.424	9.18	9.917	8.246	9.857
RBP5	2.882	0	2.409	4.354	2.618	0.09366	0	5.27	2.942	4.273	0	0	1.949	2.601	0	5.542	0	2.93
REG3G	1.835	6.862	2.409	6.269	3.218	0.09366	0	0.4405	2.308	5.994	2.212	0	4.18	4.386	3.691	4.41	8.01	2.93
RELA	9.537	9.373	9.111	9.047	9.311	9.731	9.623	9.466	9.063	9.04	9.032	0	9.609	9.195	8.942	9.49	11.78	9.234
RELB	7.654	7.793	9.022	7.658	7.862	7.767	7.735	8.575	7.786	7.134	7.592	11.03	8.405	6.743	7.792	7.591	9.057	7.317
RFX5	8.621	9.331	9.691	8.93	8.623	9.004	8.607	9.76	9.159	8.881	8.532	10.27	9.233	8.148	8.801	9.899	8.172	9.181
ROBO1	8.474	7.969	9.4	9.929	8.611	8.741	8.742	9.046	8.402	9.561	10.01	0	7.873	9.739	8.392	8.681	6.219	9.149
ROBO2	5.676	6.862	5.429	7.196	4.106	5.206	0	7.761	6.372	4.057	9.776	9.13	4.18	4.963	6.483	4.843	6.911	7.398
ROBO3	5.379	5.619	8.308	6.407	6.468	6.315	7.062	7.4	7.265	4.777	5.31	10.04	6.867	4.22	6.633	7.088	3.741	5.892
RPL19	12.69	12.76	12.69	12.75	12.88	12.26	12.51	13.54	12.07	11.78	12.81	12.11	13.31	12.93	11.41	12.95	5.457	12.83
RPLP0	13.83	12.29	12.96	13.65	13.92	13.29	13.24	14.01	12.9	13.07	14.11	13.05	13.56	13.79	12.24	13.55	11.4	13.58
RXFP1	0.7354	0	0	5.266	1.57	0	0	2.587	3.178	0	2.212	0	0	0	1.911	7.45	0	5.473
Runx3	9.95	8.175	9.58	9.596	7.417	10.39	10.62	10.16	8.874	8.72	9.622	8.773	9.635	6.13	7.704	11.17	10.71	10.15
S100A1	11.87	16.23	13.36	9.816	7.469	11.01	11.4	5.017	9.423	12.37	11.85	17.48	7.836	12.47	10.77	11.56	14.31	11.85
S100A10	13.66	15.21	14.3	13	13.16	14.25	14.32	13.28	13.72	13.24	13.94	16.71	12.59	11.93	13.23	13.6	14.53	14.05
S100A11	14.9	16.01	14.86	14.25	14.74	15.44	15.25	14.58	15.03	14.65	15.32	14.84	13.68	13.34	13.96	14.6	13.62	14.42
S100A12	7.105	5.306	5.579	8.975	7.32	5.206	0.3113	6.739	3.989	4.057	8.093	7.028	4.271	3.486	6.893	5.542	6.911	6.404
S100A13	11.46	13.87	12.02	10.63	10.66	11.36	10.86	10.41	11.02	11.55	11.55	14.75	10.2	10.46	10.48	10.92	12.09	11.21
S100A14	8.645	4.349	2.409	4.442	3.641	2.164	2.633	10.4	6.486	7.291	6.52	9.859	2.641	2.3	2.342	1.747	7.503	1.594
S100A2	10.97	10.66	7.001	6.089	6.89	5.8	5.101	12.54	7.994	10.99	10.45	12.21	4.082	5.313	4.547	0	8.928	5.649
S100A3	4.371	5.619	8.616	3.146	6.332	4.181	3.681	5.327	3.717	8.212	3.872	9.13	4.849	0	5.404	1.747	3.741	3.86
S100A5	5.277	5.306	4.854	1.272	2.949	2.981	0	3.188	0	0	2.73	8.298	2.893	0	0.8469	0.8986	7.237	2.93
S100A6	14.43	10.75	14.42	11.97	12.79	12.97	12.33	12.09	12.35	12.52	13.89	12.19	12.41	11.52	10.26	12.47	8.882	13.76
S100A7	15.53	6.976	5.953	6.244	6.017	5.451	3.681	15.77	6.348	9.737	12.93	11.15	4.963	4.386	4.182	4.599	7.828	4.764
S100A7A	9.513	4.906	4.597	5.447	4.458	4.43	4.153	7.841	4.884	0.8873	8.19	9.28	3.293	2.3	3.27	4.191	4.84	0.9021
S100A7L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100A8	13.7	6.284	9.183	11.63	10.9	6.83	5.296	14.18	7.97	8.62	12.62	9.54	6.953	5.271	8.947	7.361	11.2	9.307
S100A9	14.33	7.663	10.65	12.94	12.18	9.11	7.062	14.56	10.22	9.527	13.47	10.95	8.163	7.334	10.15	9.109	12.46	10.96
S100B	5.277	14.99	14.77	10.78	5.868	7.425	4.792	7.426	10.5	12.99	10.25	14.48	9.374	11.02	5.448	9.435	8.734	12.73
S100P	8.198	0.2619	0	6.362	6.727	3.88	0	8.61	2.308	6.48	8.752	0	0	0	5.984	0	7.083	5.356
S100Z	3.483	3.432	3.883	4.603	5.412	3.702	0.3113	2.919	4.218	2.854	2.494	0	3.741	2.459	2.814	4.068	7.083	4.257
S1PR1	6.732	7.793	6.946	7.798	8.833	8.483	4.012	6.801	7.044	6.942	5.545	11.44	6.321	5.292	5.668	8.062	10.27	7.871
S1PR2	7.496	9.673	9.349	8.341	8.154	7.453	5.926	7.526	7.468	8.096	7.577	9.655	7.873	7.809	7.287	8.141	11.9	6.766
SAA1	7.845	5.306	7.103	7.523	8.605	10.79	6.891	8.225	6.55	7.018	5.924	0	3.293	4.765	2.942	4.843	5.888	8.266
SAA2	7.434	0	4.284	5.82	6.983	6.872	2.186	6.33	5.863	5.304	4.564	0	3.977	2.85	4.376	3.786	6.488	6.719
SDC1	10.65	3.432	7.601	9.241	8.843	4.991	4.704	11.91	10.19	9.481	8.637	7.985	7.147	6.483	7.634	8.6	8.972	8.504
SDC2	8.451	8.659	12.12	10.79	10.8	9.644	7.292	9.291	9.328	9.696	8.943	10.41	8.09	8.615	7.029	8.293	9.057	9.701
SDC3	10.65	12.22	13.93	12.37	10.74	10.87	10.86	10.54	11.11	12.31	12.23	13.28	11.1	10.94	10.04	12.93	12.87	12.59
SDC4	10.58	12.87	11.37	9.549	10.24	9.374	8.656	11.28	10.63	10.5	10.76	14.46	8.919	9.614	9.71	10.93	13.17	10.92
SDHA	9.457	11.56	10.3	10.2	10.33	9.84	8.925	11.09	10.67	12.25	10.25	11.27	9.946	10.41	10.33	10.87	12.92	10.35
SDK1	6.611	7.36	3.327	3.935	7.482	3.88	1.534	6.801	6.273	4.628	2.73	2.94	1.419	3.692	5.923	1.747	7.237	2.693
SELL	6.832	6.602	8.733	8.457	8.285	7.123	5.234	8.95	7.388	7.571	8.3	10.27	9.195	5.507	8.125	8.572	9.421	8.414
SELPG	7.496	6.602	7.492	6.822	8.37	8.284	1.534	8.283	6.418	5.932	4.142	10.47	4.589	3.062	4.182	6.829	11.27	6.535
SEMA3A	6.209	7.181	9.847	8.816	9.448	7.453	7.182	7.261	5.605	6.245	8.028	10.04	4.439	3.926	3.537	5.588	10.52	6.281
SEMA3B	6.35	9.978	12.57	10.14	7.707	7.834	2.186	7.526	9.518	9.259	9.916	12.42	8.59	7.054	8.842	11.62	12.16	11.26
SEMA3C	8.458	9.922	8.78	8.631	10.21	8.22	7.518	8.677	7.978	7.899	9.166	9.859	9.962	7.512	10.81	9.225	10.32	8.007
SEMA3D	7.541	8.552	10.38	8.43	11.18	6.851	5.169	9.354	8.189	10.28	11.55	10.41	6.011	8.522	6.139	8.03	8.627	6.553
SEMA3E	2.882	0.2619	8.749	5.976	5.3	5.334	0.3113	6.78	5.338	4.628	3.66	9.13	1.419	3.558	3.454	2.664	8.882	5.51
SEMA3F	7.23	7.082	4.284	7.077	8.939	8.063	3.25	8.885	7.059	6.664	6.504	7.028	5.26	5.183	6.861	6.956	9.658	6.84
SEMA3G	5.945	7.181	5.839	6.685	7.616	9.751	5.03	7.832	5.758	6.625	3.77	7.584	4.082	2.601	4.506	6.256	10.69	6.025
SEMA4A	7.496	9.172	9.571	7.563	7.628	6.489	5.621	9.309	7.741	6.877	5.8	12.21	7.06	5.313	7.065	8.094	10.97	8.233
SEMA4B	8.051	8.659	8.78	8.324	8.328	6.717	5.886	9.191	8.202	8.25	7.554	7.028	7.252	8.097	9.145	8.544	9.214	8.39
SEMA4C	7.915	9.756	8.219	9.262	8.828	8.434	7.943	8.232	7.656	9.236	9.801	10.47	6.729	8.213	9.303	9.717	11.38	9.908
SEMA4D	8.482	8.515	10.58	8.574	7.975	7.258	6.003	10.8	9.547	8.031	7.96	10.75	9.567	6.106	8.404	9.946	8.172	10.26
SEMA4F	4.871	5.877	3.327	3.342	3.445	3.702	3.25	5.381	4.108	4.846	7.031	9.28	3.459	4.175	5.162	5.632	4.84	6.638
SEMA4G	4.078	7.181	0	4.442	3.641	1.472	1.534	7.139	3.989	4.846	2.212	7.584	2.893	4.605	0	5.495	5.457	3.468
SEMA5A	8.893	6.738	8.733	9.998	8.911	9.242	9.078	9.613	8.261	10.86	11.11	6.11	9.247	11.45	10.42	10.35	12.21	11.1
SEMA5B	4.078	6.862	4.854	5.976	6.245	6.08	5.03	6.488	5.93	5.254	4.221	10.2	4.271	3.247	5.572	4.916	7.728	5.973
SEMA6A	5.204	10.07	4.597	6.22	5.3	6.434	6.363	6.385	7.873	6.502	9.125	0	6.342	6.165	7.796	9.004	8.01	7.348
SEMA6B	6.868	5.877	7.828	7.798	8.356	6.62	3.25	5.582	5.897	6.926	5.197	9.416	4.788	4.305	4.903	7.667	11.71	8.584
SEMA6C	6.113	9.172	5.072	7.171	7.832	6.345	3.25	7.155	6.418	6.893	6.184	10.12	6.162	6.648	6.429	7.104	8.511	6.655
SEMA6D	6.133	9.394	5.839	5.646	6.304	6.717	6.97	6.411	6.441	5.149	8.362	0	6.557	7.066	8.569	6.867	4.84	8.13
SEMA7A	7.695	11.64	11.13	8.241	8.729	6.252	6.988	9.549	8.677	7.947	10.16	12.07	7.626	5.065	8.439	8.561	8.785	9.812
SHFM1	9.838	11.16	11.09	9.838	10.36	10.6	10.26	10.04	10.82	11.04	11.4	13.32	9.172	10.55	10.57	11.56	12.22	10.21
SIGLEC14	3.354	0	3.883	0	4.652	2.164	2.186	2.587	4.95	0.8873	2.494	0	4.589	0	2.942	5.291	0	0
SIX2	1.387	0	0	4.881	5.746	2.63	0	4.076	4.32	4.547	0.7025	7.028	1.419	0.584	3.454	2.969	7.62	6.703
SKIV2L	8.754	10.93	9.086	9.092	9.458	8.724	8.973	8.484	9.236	8.673	8.375	11.56	8.655	8.171	8.625	9.177	11.3	8.8
SLAMF1	5.703	0	7.374	6.407	4.35	4.181	0.3113	8.453	6.247	4.975	5.274	8.298	6.342	4.305	10.49	5.908	9.658	6.193
SLAMF6	5.475	0	6.946	5.489	4.976	3.264	1.534	8.353	6.372	3.803	3.968	0	6.277	0	4.934	6.903	9.885	5.999
SLAMF7	10.69	9.531	11.55	9.83	7.403	11.75	12.27	11.34	11.84	9.265	11.96	9.952	10.23	6.21	9.191	11.12	12.59	10.81
SLIT1	4.078	0	6.89	5.682	2.618	4.43	4.704	6.214	6.167	4.169	4.221	8.963	5.749	3.814	3.762	6.139	6.488	7.104
SLIT2	6.01	6.095	8.811	6.902	9.267	6.405	0	7.709	6.765	6.436	5.197	0	6.113	4.909	2.342	7.945	6.219	7.337
SLPI	9.341	7.793	0	5.404	8.277	5.394	0	10.42	7.713	7.993	8.868	8.555	2.641	5.887	3.06	0	0	10.24
SMAD3	9.638	10.15	9.44	9.201	9.951	9.635	9.307	10.22	9.474	9.646	9.198	9.952	9.345	9.332	9.425	9.717	13.18	9.6
SMAGP	8.549	6.452	8.684	7.077	8.691	7.069	5.296	9.218	6.167	6.844	6.472	9.28	5.347	4.263	6.689	7.195	9.251	8.255
SMURF2	9.687	10.23	10.36	9.268	10.16	9.192	8.176	10.11	9.414	8.925	8.528	10.75	9.581	9.022	9.183	9.529	7.62	9.625
SOCS1	6.554	0.2619	8.826	6.755	8.277	6.185	3.856	8.521	8.908	6.91	6.928	0	7.895	4.305	7.735	7.708	6.911	7.69
SOCS3	8.366	7.36	10.87	9.799	10.97	7.722	5.521	7.954	10.32	8.913	10.54	8.773	7.923	8.944	7.065	10.9	10.36	10.06
SOD1	8.899	9.908	9.328	8.359	7.728	9.571	9.096	8.427	9.739	9.342	8.63	11.4	8.42	9.129	8.74	9.295	10.7	9.119
SORT1	11.71	14.15	11.63	12.2	9.956	12.34	12.62	10.97	11.66	12.77	11.83	13.38	12	12.79	11.24	12.38	13.54	12.75
SP1	8.189	9.123	9.035	9.099	8.828	8.753	7.352	9.661	8.936	9.443	9.151	10.27	8.827	8.27	9.123	9.124	11.37	8.826
SPI1	10.11	8.396	13.21	11.37	11.9	9.992	9.122	12.08	11.87	8.941	8.943	11.34	10.74	8.254	8.985	11.18	9.658	11.12
SPN	5.505	0	8.308	6.362	6.183	5.138	2.974	9.244	7.596	6.523	5.31	10.41	7.35	1.684	8.297	7.719	10.86	7.242
SSTR1	2.683	0	0	0.1722	1.57	3.88	0	4.076	1.15	2.557	0	6.11	2.893	0	2.142	3.786	0	5.51
SSTR2	2.882	0	5.072	3.808	4.106	5.272	0	3.188	4.744	1.676	3.411	8.773	4.18	0	5.288	4.766	7.62	5.51
STAT1	11.05	11.77	12.87	10.76	9.524	12.15	12.42	11.92	12.24	10.75	11.2	14.44	12.1	9.372	12.15	12.16	12.93	11.75
STAT3	11.07	8.355	12.31	11.69	11.72	11.38	10.51	12.41	12.05	11.88	11.26	9.416	11.88	11.71	11.34	12.12	11.56	12.07
SYK	7.681	8.355	9.022	8.301	8.391	6.893	5.234	8.927	8.481	6.585	7.208	11.27	7.537	6.094	5.969	8.555	8.246	8.045
Spry2	10.3	10.1	12.48	11.03	10.11	10.08	10.21	9.35	9.11	11.58	10.93	9.54	10.68	11.58	6.698	10.47	8.01	10.65
Spry4	8.447	12.53	11.42	10.15	9.36	8.442	8.404	6.584	6.691	11.68	10.16	11.15	8.577	10.1	6.166	9.225	10.53	10.4
TACR1	5.565	4.906	5.261	5.489	5.464	6.185	4.281	5.757	4.884	4.37	4.682	9.76	3.977	3.814	4.587	3.621	8.317	5.138
TANK	9.712	12.77	11.08	10.38	10.49	9.485	8.673	11.17	10.27	9.561	9.707	13.17	10.09	9.273	9.731	10.31	8.785	9.896
TAP1	8.776	8.725	10.85	8.961	7.802	10.11	10.33	10.66	10.82	8.852	9.268	11.53	10.33	7.334	9.951	10.45	14.04	9.836
TAP2	8.881	10.02	10.33	9.552	8.777	9.632	8.925	9.93	10.43	9.262	9.723	12.23	9.909	7.36	10.19	9.772	12.69	9.408
TAPBP	10.2	12.04	12.97	11.32	11.07	10.94	10.25	11.61	11.64	10.76	10.02	15.76	11.75	9.366	11.23	11.41	15.13	11.14
TAPBPL	7.949	10.34	10.27	8.524	8.097	7.997	5.803	9.515	8.623	7.993	6.868	12.33	8.71	6.519	8.26	8.882	12.61	8.584
TCF4	8.362	6.602	8.616	8.307	8.98	8.346	4.955	9.818	8.783	7.753	7.168	2.94	7.499	6.736	5.809	9.073	4.84	8.66
TCF7L2	9.187	11.21	8.941	8.832	9.649	9.443	8.87	9.904	9.423	8.407	8.601	10.9	8.435	7.741	8.08	8.738	9.484	8.622
TEC	5.9	7.593	7.332	5.82	6.361	5.708	4.876	7.006	6.112	5.304	4.221	0	5.119	3.692	3.454	5.447	8.928	5.973
TEK	5.989	0	5.072	6.407	7.771	7.71	2.186	6.463	5.433	4.777	3.968	0	4.082	3.247	0.8469	6.626	3.741	6.671
TGFB1	7.904	8.222	10.65	9.731	10.54	8.621	6.675	10.17	9.349	8.913	8.975	13.16	9.427	6.818	8.813	9.774	13.9	9.355
TGFBR1	10.62	12.02	12.12	12.24	11.89	10.5	10.32	11.42	11.31	11.94	11.69	11.92	11.27	10.32	10.78	11.8	14.05	11.49
TGFBR2	10.89	9.95	11.61	10.89	11.47	11.8	8.954	11.68	11.42	10.52	9.738	9.952	10.68	11.03	11.59	12.14	12.77	11.22
TGFBR3	8.198	10.39	8.173	8.165	8.029	8.735	6.392	9.381	7.97	8.639	6.455	11.8	7.085	7.534	7.051	9.957	10.18	8.949
THBS1	12.43	7.793	12.27	14.92	14.85	12.75	11.67	10.06	12.92	10.66	13.81	10.12	10.48	12.02	10.15	13.66	11.93	13.1
THRA	8.189	10.62	8.391	8.353	8.508	8.955	7.884	8.822	8.293	7.931	7.383	8.963	8.599	8.517	9.922	9.779	9.658	9.951
THRB	6.745	9.604	5.839	6.572	7.43	7.698	0.3113	8.72	6.529	7.339	5.03	12.6	5.069	5.451	3.365	7.281	9.251	7.885
TICAM1	8.564	9.834	8.78	8.092	8.527	8.825	8.78	8.704	8.209	8.031	7.679	10.41	7.686	7.114	8.145	8.763	9.453	8.106
TICAM2	8.097	6.284	8.634	8.617	9.311	7.722	7.23	9.112	9.328	8.325	8.155	8.555	8.865	8.492	7.717	9.299	8.246	7.892
TIE1	7.075	9.287	6.497	8.554	9.499	9.004	5.101	7.761	7.131	7.519	6.299	12.94	5.544	5.628	9.961	7.855	11.08	7.769
TIMP1	11.65	13.92	15.74	13.17	14.67	12.71	11.51	12.16	11.21	12.97	12.58	14.08	12.38	11.62	10.25	12.88	14.73	14.09
TIMP2	11.78	13.33	12.51	11.93	12.01	11.65	10.56	11.91	11.96	11.72	10.88	13.11	11.51	11.76	11.95	12.28	13.33	12.33
TIMP3	10.98	13.83	15.79	14.42	12.91	12.66	9.336	11.93	11.5	12.35	13.53	15.77	11.37	11.08	9.737	13.12	13.78	12.57
TIMP4	3.483	0	6.158	5.853	6.052	7.987	4.281	7.216	4.589	3.803	1.86	0	5.506	1.05	3.06	5.052	6.219	4.764
TK2	8.395	9.834	9.263	9.075	9.171	8.747	7.198	9.561	9.19	9.256	9.631	10.34	9.56	9.055	8.229	9.591	8.385	9.493
TLR1	7.369	6.452	9.961	9.414	9.863	7.396	5.845	9.025	9.056	7.106	6.83	10.04	8.943	6.984	7.5	8.379	10.16	8.118
TLR10	5.505	5.877	6.946	5.266	5.828	4.43	4.012	7.452	5.521	4.704	4.437	8.963	7.821	3.247	4.282	6.284	7.728	6.123
TLR2	6.245	4.906	10.57	8.919	9.278	6.851	5.234	8.333	8.756	7.106	7.721	11.67	8.115	6.712	6.698	9.552	11.18	9.03
TLR3	5.78	4.349	6.89	5.787	5.357	7.069	5.169	7.908	7.606	5.763	3.269	0	7.411	5.741	7.505	7.224	7.237	6.238
TLR4	8.423	8.515	10.38	9.664	9.477	8.984	7.097	10.15	9.881	8.733	7.515	10.9	8.827	7.022	7.441	10.3	11.08	9.25
TLR5	5.565	8.076	7.767	6.738	7.306	5.56	2.633	7.963	7.376	4.704	3.872	10.85	6.162	5.09	3.762	7.759	9.016	6.766
TLR6	7.192	6.284	8.941	7.84	8.685	6.08	5.572	8.312	8.396	6.942	5.876	7.584	8.151	6.84	6.734	8.156	8.01	7.69
TLR7	6.856	4.349	9.961	8.494	7.984	7.928	0	9.518	9.288	5.867	5.664	11.72	8.222	6.598	4.464	9.144	11.69	7.455
TLR8	6.745	6.284	9.779	8.253	8.209	6.717	4.792	9.046	8.603	6.139	5.514	10.9	7.806	5.507	6.126	8.11	8.093	7.941
TLR9	5.346	4.349	5.953	5.447	5.702	5.394	2.186	6.153	3.989	5.035	4.624	9.28	5.26	3.754	5.382	5.177	8.511	5.396
TNF	5.241	0	7.453	6.685	6.388	5.451	2.633	8.305	5.184	4.704	6.016	8.773	7.48	2.459	5.288	5.052	8.785	5.138
TNFAIP3	6.959	7.082	9.562	6.855	7.137	7.625	7.518	8.72	8.908	7.651	9.263	9.28	7.677	5.137	7.114	9.174	7.62	8.329
TNFRSF10A	5.312	0.2619	7.152	6.269	6.638	5.451	0	7.386	5.478	4.461	3.541	9.28	7.241	2.731	4.33	5.871	8.972	5.185
TNFRSF10B	9.263	7.913	10.64	10.5	10.52	10.09	10.19	10.24	9.802	9.584	10.28	9.952	9.853	7.845	6.795	9.432	9.908	10.07
TNFRSF10C	4.917	3.432	4.854	7.872	8.02	5.394	0	5.211	7.131	0	5.924	0	4.18	0	7.51	6.139	4.84	6.384
TNFRSF10D	6.052	6.738	7.245	7.773	8.906	6.694	4.281	7.006	6.836	5.727	5.692	10.99	5.347	4.735	4.903	6.939	9.813	7.296
TNFRSF11A	5.412	5.619	7.997	4.525	6.518	5.56	4.012	6.537	3.989	4.975	3.269	8.963	5.65	4.22	4.995	5.397	4.84	5.745
TNFRSF11B	9.544	6.284	8.451	9.9	11.19	6.914	3.25	6.358	5.93	5.833	6.317	7.985	7.072	5.981	3.616	8.595	8.093	8.308
