Patient168_T	Patient102_T_P	Patient169_T	Patient156_T	Patient48_T_M	Patient63_T_P	Patient155_T	Patient125_T_P	Patient135_T	Patient148_T	Patient15_T_M	Patient152_T	Patient21_T_M	Patient133_T	Patient163_T	Patient8_T_M	Patient4_T_M	Patient99_T_P	Patient105_T_P	Patient165_T	Patient38_T_M	Patient126_T_P	Patient10_T_M	Patient22_T_M	Patient16_T_M	Patient72_T_P	Patient6_T_M	Patient23_T_M	Patient134_T	Patient83_T_P	Patient121_T_P	Patient18_T_M	Patient132_T	Patient77_T_P	Patient131_T	Patient9_T_M	Patient79_T_P	Patient141_T	Patient34_T_M	Patient187_T	Patient146_T	Patient116_T_P	Patient82_T_P	Patient94_T_P	Patient166_T	Patient170_T	Patient173_T	Patient7_T_M	Patient11_T_M	Patient151_T	Patient31_T_M	Patient67_T_P	Patient36_T_M	Patient17_T_M	Patient154_T	Patient87_T_P	Patient1_T_M	Patient100_T_P	Patient153_T	Patient75_T_P	Patient61_T_P	Patient35_T_M	Patient32_T_M	Patient25_T_M	Patient98_T_P	Patient117_T_P	Patient14_T_M	Patient58_T_M	Patient108_T_P	Patient147_T	Patient24_T_M	Patient47_T_M	Patient179_T	Patient45_T_M	Patient140_T	Patient112_T_P	Patient96_T_P	Patient62_T_P	Patient144_T	Patient188_T	Patient130_T_P	Patient27_T_M	Patient162_T	Patient142_T	Patient127_T_P	Patient33_T_M	Patient20_T_M	Patient30_T_M	Patient13_T_M	Patient78_T_P	Patient44_T_M	Patient172_T	Patient40_T_M	Patient42_T_M	Patient73_T_P	Patient86_T_P	Patient137_T	Patient37_T_M	Patient159_T	Patient158_T	Patient145_T	Patient167_T	Patient106_T_P
AHNAK	6.43812647955095	9.52788747064285	8.49065034924802	8.40794751926803	7.26106062163337	6.99435343685886	8.99740532549677	8.89233030514735	7.80967167790706	7.82132755421968	7.78724960846791	6.58676474335514	6.9036408744577	9.50759645419098	6.8900818382946	6.3271484082987	7.91091250795341	8.38568987073921	5.96647661213641	6.16932375323987	6.30158764660319	8.16847155579348	6.85536685265826	8.60788508977678	7.80754812720588	8.59428727627401	8.35728807284782	8.65409894530247	8.86173829861369	6.01189812036949	8.74365633317414	6.26096656451949	8.9411356623536	8.62527048937469	8.02275617864644	8.55190047999961	7.76566734091671	8.78053976747196	9.85015557630945	8.03028089467172	6.87528859822269	8.36479127113448	7.56384452881757	6.9386386584728	8.5358974290357	8.47443604325226	7.48074981718447	7.68151954297972	8.33771109212829	7.49609479007209	6.66888498426625	4.55581615506164	7.48196084306007	8.26538063344618	10.0151780685209	7.14231131824596	6.50048340147312	8.72396804963632	7.35049724708413	8.16982481080781	8.12489674589295	7.71039319217052	7.73822740036724	9.50303064564116	7.78862046424666	8.89509051599743	8.36216301164173	7.93439855243498	4.10181813422741	7.16681585176195	8.47386806904363	5.78057257426304	6.41295084580588	8.67567481560108	9.07590694742017	9.45279720418636	5.9500017490835	8.78940322596459	7.08268130295035	5.49024921062709	8.19716753741605	6.16571099248493	6.05289404674744	8.63143173348305	8.88676351189772	9.91205101260315	9.7891912699315	7.70099449416827	6.20417985185709	8.32571020751578	8.13919319215415	10.389459259519	6.62410089462812	7.30469355747101	6.91157175172643	8.83298492519013	8.32170265617436	8.53760669149529	7.08968881398235	5.54442356218942	9.0331476517817	7.08151006812092	6.8626993409766
ANGPTL4	2.26903314645524	4.45285896471381	0.66902676550963	2.90110824301451	0.250961573533218	0.807354922057604	2.66448284036468	1.14404636961671	0	0.389566811762725	0.831877241191674	4.73226919950145	1.68257329734758	2.20476675065461	2.22342254993494	1.76128527336162	2.89530262133331	2.32481060342048	0.411426245726464	2.51349074558812	1.64616265715789	5.5933537709803	3.92409988564074	1.52606881166759	1.70043971814109	0.918386234446348	1.66448284036468	3.51349074558812	1.84398384404833	0.948600847493355	2.27202318906105	5.95930648975966	1.98550043030489	0.85598969730848	0	1.26303440583379	3.26603689399532	2.92789645372882	2.31034012061215	0.790772037862	2.79285535236249	3.01792190799726	5.51412226017071	1.37851162325373	3.38266725274504	2.69376571221778	3.61941301059794	0.604071323668861	4.31034012061215	3.89141918684608	0.263034405833794	0.970853654340484	0.389566811762725	5.70127180220197	1.14404636961671	1.01435529297707	0.298658315564514	4.04526821513853	2.49825086752783	0.16349873228288	1.33342373372519	0.389566811762725	3.78135971352466	1.25096157353322	1.44890095114513	1.80322703643493	4.38818953715608	0.464668267003445	0.422233000683048	4.84096670448742	2.8011586560937	1.83187724119167	0.137503523749935	3.38818953715608	0.454175893185801	1.91456452349394	4.5465858290081	1.83592407425438	0.757023246507459	3.66789212523023	1.60880924267552	0.15055967657538	0.799087306074004	1.4594316186373	3.25247621413522	3.79597469420667	7.2359184875622	0.321928094887361	4.48026512205446	4.64327899631198	3.25398926623079	2.91456452349394	2.60169651648096	3.68144926531496	1.18269229751619	1.68706068833989	3.22650852980868	0.71369581484336	1.65992455840238	2.799087306074	0.464668267003445	3.98002530023873	1.63691458035588
ANP32E	5.24298351610969	5.51853513898218	4.63284983011771	5.62497817956904	4.69209237542757	3.55704241526372	4.08831123588866	6.04023491675437	5.25058266478754	5.09508049190141	4.67581593117227	5.60318122901386	5.37330019660839	5.52919626799939	5.17871464117544	4.32912359629157	4.44426950241348	5.6313953536956	4.71204544855369	5.71011763204345	3.4154882710497	4.86046625851717	5.68622036502273	4.95093492831454	5.1647058401828	4.59991284218713	3.20633064787105	4.66163560233596	4.42559357765306	5.10936055940423	5.83314309635834	5.11811050560737	4.50589092972996	5.51822038059959	5.91647664443772	4.88996019965864	5.29167722317602	4.50080205305716	4.60407132366886	5.32804655627074	6.02436400911417	6.01368556992865	4.73768676140986	5.35614381022528	5.16711703022744	4.0574502721839	5.13791332208841	4.28983446517751	4.5216789516032	5.20124177119825	4.77663042305105	3.38956681176273	4.39711840904258	5.18507363787676	5.08023127201926	5.35720008486005	3.31614574229336	6.25152975012378	5.00315244866692	7.05777516691354	7.61006514134895	5.28540221886225	5.57470704641555	4.01524777369894	5.60318122901386	4.27127625917593	5.18150015170461	5.26040209302579	2.20163386116965	5.26265865507222	5.45844762743792	5.56132613645392	5.57319272378161	6.83073702112196	4.7371459197762	4.85897561429202	3.73009646559547	5.97888202809642	5.33342373372519	6.13688860790307	5.81480674309309	5.41210404467757	6.56483541701035	7.93622568152273	4.02945288578697	4.17392693199981	5.38370429247405	4.02680005934372	6.98196678604095	5.84348142543246	8.71321465299855	4.62760683812965	4.98139603197215	5.32876467228402	5.45121111183233	4.96301164759943	6.14343423678486	4.92504996472736	5.91695427895322	7.84674402324487	5.854993016757	4.2861418728343	6.13360462289506
ANXA1	6.78227750019497	9.61323695471633	8.67458070166248	8.33498830934854	5.38474058729238	4.82171021503467	9.09924259635407	8.05934446082443	9.18710459141914	6.81634370528486	7.81698362325538	5.3037807481771	6.90725122429203	9.17495064240658	6.89117612475454	8.58608916617544	8.42735475187896	8.53461415191637	7.13319359866411	7.00427665587793	8.49944729748518	9.02475183781084	7.32786697140204	8.72038108120451	6.92005505480697	9.3331777175022	7.8703647195834	9.12210323052615	9.99394320053636	6.29700794927485	6.98527271425345	7.82298501854688	9.13301373873376	9.28909670241999	8.48888450442427	8.71362708726119	8.08448952493625	11.6011904372028	8.37803469210242	8.55243855525354	8.16042611280557	7.74294936899383	10.9841051050211	8.74038793246835	10.6062293764165	8.99695360101844	8.38456792317383	9.60279163985102	7.7110818623067	8.49553528064453	7.90971311058551	5.30085587126876	9.30583375751525	10.2551112095573	9.16274377663714	6.79324563913367	3.4276061727819	8.26781666929339	7.02746372340858	5.81403764753998	9.8140055929926	5.46825746832314	8.8036790996131	9.13676046743908	9.15127028879017	8.55830590538175	8.18065511866599	6.65992455840238	4.90110824301451	9.6848012085898	10.1212485763584	4.89578731646331	9.65298833929852	9.14146855539308	9.32627217534836	8.99429685947338	5.9371089462026	9.64835758200967	7.98008244007045	8.94965165119521	6.89166220799394	7.26538063344618	6.04766925139131	8.17237750101828	8.2534693335378	9.1534760317235	10.668645696818	8.61353165291793	9.11834415094267	10.7396793644635	6.48413813120167	9.39409822337954	8.05066493825338	9.13629906750736	10.2841763321994	8.56414948998573	10.4044178062841	8.83371236902144	7.80406646962551	6.29149305325927	8.7377205572809	7.16751850373522	7.19130601891869
ANXA2	9.66980631338319	10.0493176488865	9.79096747644452	9.68746316987155	8.27048222222524	8.55761686613239	10.3558465935912	8.4113414984629	9.85978323776156	10.921119409157	8.66384270155328	8.30108459093582	10.598527115291	11.5137127939438	7.27789178715019	8.34868389910321	8.43721109028656	10.7402361257611	5.67101024127845	9.66925713031653	9.29636562995839	9.42884168865226	9.27831006066098	10.8016679467247	10.4002390448945	8.7074626710717	9.79318059867017	9.47698916369768	9.86851392389546	7.28021399581062	9.1612326791166	8.91931028423605	9.96130498352583	9.85274796480088	10.6714260711079	9.92427807313444	9.78519087933783	10.44483889672	9.52014719874455	9.9059435161935	9.01577742301898	9.69135967983247	10.0547264026433	9.29934541137256	11.1604261128056	9.48409784089821	9.50442176983273	8.53340760847874	8.68509917200661	9.85816753846006	9.45924717140153	6.62205181945638	8.09397208656185	10.3888352983418	9.9617969412807	9.29913931698767	7.38715571766298	9.37121034345557	10.2915621197332	9.05747734953942	10.1320369648028	9.38139153596346	7.38603490991357	10.928969840771	9.66019204282117	10.7936845855838	9.69041709553247	8.10878579090458	6.98139603197215	9.90882791572408	8.07071132209894	6.28521724610209	9.5881336933553	9.99496150366513	9.93943229287856	9.55286118792676	7.14026740625022	11.4441452410585	9.01675258409996	7.2069166725386	8.94973918363242	7.90995306984273	9.13234549117917	10.4323331016266	8.30888505741176	10.1225303678232	12.4400334079464	7.79357079747553	8.35191096110308	11.4607783932199	7.96832119610627	10.5198229655956	8.84539595906911	8.83298492519013	9.1254393018553	9.36538197024278	9.91855022195808	9.98528694755972	9.19423975500711	7.27658971572526	10.884193418848	8.94693550810228	9.38493480972816
APLP2	7.11966742691486	9.38366109736511	7.00775614146135	9.00943675560809	6.91037290252923	4.54473265593262	7.58796498888268	6.76407540139972	7.09148827976428	7.60954813899943	5.87749887278353	8.20369058707779	6.84536459374695	7.04461269295798	7.25058266478754	5.9627803538048	5.21723071622067	8.93112161087981	4.57531233068744	7.55933884760654	6.07510472220949	7.55336050333533	7.44078613241324	7.14618679149074	8.63470216341814	7.10097764772482	6.96046537410255	7.6801133388225	7.09201710754077	6.27798474729977	7.57765541155702	8.10690312773561	7.48115360543779	7.17771851116218	7.9273038981527	5.81378119121704	7.82266642325797	8.22144211950169	7.24640808724638	8.56894414465471	8.12577506760952	7.77682778665393	8.91913148207426	6.90652987675656	7.58059776355584	7.61028665708102	7.31279221689375	7.83573463232109	6.96220195703608	9.19036793754628	7.82476785314329	3.76447355099267	6.72314895704758	9.68849510933948	8.25752927645002	5.58466190794147	6.73416766115076	8.18517277514125	7.66348694611023	6.7574233468218	9.62338770759841	8.63226821549951	5.33556900555675	7.70314223852091	7.48687523549849	7.96312728059279	7.15835722604901	5.54225804976692	3.33342373372519	6.79714271076559	10.3940338953678	5.85049941375812	4.87184364850932	7.00798033649535	6.74832704753764	8.41282385731838	6.18923154864728	8.34482849699744	7.19495379593383	7.32183792362943	7.49489557548345	5.41142624572646	7.83655536776678	8.96422533203189	6.88007325387694	7.36465997181476	9.1308021990772	5.12474169241965	7.69787110035057	8.79090233319204	6.99695360101844	7.4036937862628	6.06414993912135	6.26284654268607	8.1183701091999	7.13000418418862	6.77636722957392	7.05842473695644	7.37695017094954	7.79272523330573	7.82234775759704	7.37599511747683	7.50366675457602
APOC2	10.3238654150029	5.46336088581666	4.22573765346606	5.31542131594578	2.76977173924945	2.86591881455221	7.49073056358964	5.89433274227769	3.77399632511117	3.76128527336162	7.44642166708267	7.26734852020245	3.42492208821069	5.51349074558812	2.17951105027151	10.545669191935	10.1840446865733	7.99983092426792	6.74859540599096	7.83541884047548	2.88362081628567	5.88484209379946	3.20945336562895	2.27202318906105	1.54101915313356	7.70970419314081	3.63343121035563	2.78240856492737	6.02059109477325	9.41631197427589	10.5609919283899	8.03765676481935	6.11748726632592	8.78057257426304	6.69613295522708	1.41683974191283	6.33378150063115	0.565597175854226	0.722466024471091	9.66700506618724	11.4315863988306	5.61735726159132	1.82374936030827	2.75915583380027	5.30341546268562	7.94749083485373	6.35772793231062	4.66277517193778	8.96644777179055	5.13175409098481	5.96185480763616	0.933572638261024	8.14134082109393	9.8808079483628	8.21052524068753	4.02147972741045	2.4032677223393	7.93091470719705	6.65033375384593	4.2502036564993	1.58496250072116	2.8011586560937	4.94157586181824	2.17632277264046	10.9314245234604	8.19115794135308	7.96820597867691	4.9759052735237	8.19893608810138	10.2993797575745	2.50589092972996	2.70043971814109	0	6.28965005985472	7.86492897228979	10.1365810516665	4.38543103719352	4.63459326844576	7.23668394455901	3.65992455840238	6.71342088486808	8.90665012639538	4.01077983875324	5.31759350462347	1	3.50842865253186	2.84799690655495	4.61294219630467	5.6873406873783	5.06522762277562	4.38818953715608	3.97544676564096	4.63459326844576	3.47508488294878	3.17632277264046	5.81018600769536	7.15045813196574	4.38059093426592	4.40053792958373	2.70487196445635	5.15987133677839	9.85277917001455	6.81352468929781
APOD	10.8698482779725	11.0101853988886	8.15116879418666	8.90655994010592	5.45121111183233	2.95419631038688	10.3676331593982	5.9136075118231	8.51818103097282	5.11270013274936	9.1009513746301	5.21256933885081	7.57961764616916	4.91981677005279	4.62760683812965	12.0914717507724	12.1666464112407	4.51853513898218	8.30583375751525	11.9547270430856	9.54837882325607	9.35955191732717	7.39197388306029	8.19726584712927	6.73267622307331	10.430117974892	5.97384083953315	4.22032995487956	9.49886914689207	12.2962623733897	9.74261259758287	10.8474097529752	9.84363845004605	9.88096096263254	2.75060650483559	9.53956596595929	9.8913584251622	10.3786741773889	8.57912733766591	10.5208936404734	11.9753177840394	8.02142420390357	10.5992154950177	10.9078445627958	10.5228070879653	9.39499851450167	9.32600245810746	5.38577613826941	8.2427453965388	8.66870773811566	11.6259644878887	5.32228872357088	10.4188013442794	10.6189910867994	10.4512111118323	5.36911745859982	3.4931349223055	6.96716860753263	4.53294028837287	11.585685545534	4.09169983413681	7.4241662888181	11.9504720593768	7.77649883231434	8.75948876598759	8.5623569192841	7.23227701026829	8.66298874106415	5.72710360352266	9.59174672757189	12.1946491406606	6.88728155166999	10.0160143084605	10.2193742592789	10.6329134299936	8.83368074865474	8.90180214375752	5.57893871309339	10.6052480015658	5.08618931310448	9.7349128024022	4.95512678126137	9.30138187230402	5.91886323727459	6.54720302475693	7.99684064779537	7.45137598184461	7.44468362964912	3.41278152533848	10.7049065378304	6.75942218569633	10.3059363313325	8.48139582415413	8.58172784145447	11.2711653538023	7.96173907260414	6.26115467261557	7.68565987743181	5.36387192485753	4.21101219348551	7.00011270614754	10.6349199287077	8.57141136121185
APOE	11.1978309980122	8.03688791323768	4.97223312380739	9.15830672831398	6.73944309777245	4.88117515534928	9.36568816347922	10.3286637088159	6.73335434061383	7.49433560068997	7.98042523154384	11.7441737123679	9.12293150284623	8.8318139192683	5.62906513709228	11.4889899137694	8.70794575480193	11.174151711153	6.50795316940504	8.8048086382177	9.120548937076	8.7505395133545	8.53017220937364	8.98703657423801	8.77429290133606	9.41436812512545	9.32833833401284	6.90665012639538	8.40769264866567	11.643283506531	10.820952767132	11.1681079654728	9.87136624342848	10.6318682193924	7.56696732900612	7.76420813013995	12.7301007124072	4.70873904135958	6.65277328451078	11.333267182801	11.702051445394	11.885761186407	7.73897044828018	8.77096115491413	10.2115719860871	9.77875066814822	8.26326920037266	9.06269378804339	11.4131677586172	10.539643506238	9.59359654047043	6.64558638591361	8.52163969619754	10.9385651517171	9.76156785325935	8.56749981512043	6.50096135246006	10.6278439120399	9.47015043527436	10.3989467236198	9.44842608497066	9.24488705912353	5.95628902658394	7.23208509872283	10.7276652382921	11.3894807706092	8.47500379394329	8.30556019167645	6.30924896081662	10.1393978660386	8.62442993899968	6.53325185192897	9.21084177870167	10.838542138671	9.40175417838685	11.1650828543682	10.0130294980572	6.73917303130949	9.4222119724421	6.23054888663476	11.4961397412336	9.17998371024241	8.51088282198627	9.94135577887529	4.59454854955035	7.98840066372944	4.59931779369823	7.13278245729886	7.18863829456139	8.46139758992616	11.4782084060949	8.09312701530744	7.69048693771489	8.27621747937129	8.10841990987129	9.13329636570058	10.2700967232019	6.95686979831631	8.82483148507807	8.15370401966754	8.90767184385336	9.9921736042542	11.8465520793924
APOL1	1.73552217729654	3.03386345186628	2.9297909977186	4.03474394932473	1.76128527336162	1.11769504266975	3.38543103719352	5.29388543030237	2.8011586560937	1.18903382439002	3.16832111573972	1.27500704749987	1.99276843076892	3.72900887033786	2.65992455840238	1.62760683812965	1.47508488294878	3.3533232911629	0.6959938131099	3.17632277264046	1.9297909977186	5.12969515665378	3.04788732939655	1.19534759832222	1.87184364850932	3.08406426478847	1.59454854955035	2.11103131238874	3.4032677223393	1.75702324650746	3.83086375675176	3.34340782229781	4.70597790168252	4.76022094646651	0.176322772640462	1.42223300068305	5.07937811111865	1.19534759832222	2.37851162325373	4.01167453338092	3.03210084316702	2.56315813040281	0.970853654340484	2.96716860753263	2.01435529297707	3.36876834909033	2.86393845042397	1.70929063572336	2.97452931248388	2.44625622988956	3.52230689287139	0.622930350920177	1.46466826700344	4.76553474636298	2.72465027173297	2.73768676140986	1.70487196445635	5.60318122901386	4.15380533607904	5.43195718768673	2.74416109557041	4.33699741660501	1.54596836910529	2.74631276642546	5.10810622368613	4.21645486514476	3.24640808724638	2.28095631383106	0.985500430304886	1.95233356636969	1.98550043030489	1.07724299893246	0	4.70597790168252	1.14404636961671	4.73009646559547	1.30451104180995	4.55213110825378	1.19534759832222	1.790772037862	5.09592441999854	2.56315813040281	5.51285895444998	3.64270157183323	4.32048467801769	4.19140472885276	5.32589006103978	2.56071495447448	1.82781902461732	5.42928119333566	4.37989816352469	4.1333991254172	1.14404636961671	2.81557542886257	2.90110824301451	5.03913839390696	5.68144926531496	3.10601323762212	3.01435529297707	3.14241343787374	3.28095631383106	3.70597790168252	4.08491465976794
APP	5.85349670370232	9.00039443300131	7.63872551002515	8.76078646789356	6.92813340782985	7.71678517227028	6.98322165074267	6.79402589607043	6.96462966672059	7.19898518357503	7.27565894469885	8.3810670212533	4.82731094394967	6.24849688595938	8.39887192579819	8.76960646504678	7.47110615201822	7.9705660987714	3.7279204545632	8.84602312235453	8.11050940989747	9.27561239038075	9.88183283421483	7.45063391836958	9.80962345008721	8.44190670454224	7.41083291031161	9.03954968764663	7.91217080294995	8.20574438506276	7.89087223954207	9.21147464645373	7.89542381038297	6.31015831794782	5.68818035858693	8.25025103798085	9.15395729735659	8.15916494951661	8.14093199532069	9.75052276499816	9.31664357448243	9.47394922190771	8.73633427697511	8.51226639887386	5.34518344718767	8.4023299385598	9.25519384456236	8.02314443974665	7.74220836809272	6.38973887867698	9.0349639897493	5.77952238674377	9.50114054326587	9.56732868030191	9.72858380565093	8.58304514784581	7.33699741660501	8.35023202141175	7.81390942507703	6.85337194086739	6.56270034996397	9.99685476743189	5.93922657772821	7.48888450442427	8.43683644539177	8.74738739965272	6.6504773698971	7.0524593691181	5.59066189596526	8.87193603124818	9.86788102410866	3.34340782229781	8.30263892378755	9.53915881110803	4.12018602753186	8.97779507974209	8.25441452637856	8.85187394467062	8.65703256217783	8.01947953370363	9.30667692577911	4.51790555352995	7.80348537559595	8.33829069364826	9.19778186324478	7.61080339489125	9.35792582532473	6.61897273948698	8.60969587286274	9.13811817761461	8.72191944555154	8.14944229257657	8.35860724911781	8.20168286492438	9.77023440631497	7.99486253350858	8.30140473756448	6.43962313755712	8.82712036755862	7.88215391728701	7.75027151631831	8.34722271778136	9.82429052415207
ARL6IP5	6.30633516019798	6.50207595604579	6.05463144878297	6.76950729143624	4.58976348698498	5.50716034911752	6.07724299893246	6.6055535954944	6.43662826729284	5.49601487343776	5.65592421308382	6.35455794681454	6.14812063112396	6.12287974975524	5.04264433740849	6.49521546352043	5.79103261675567	6.74698450599195	6.11415876872055	5.84373265661131	5.95023510048569	6.51995070250463	7.12670447284319	6.33019983285091	7.0948694327187	5.66845955691538	5.77741971551583	6.40548188197721	6.50620838930675	4.97727992349992	6.07296327155522	6.29130885982897	6.61279479451236	7.39857269572596	5.71479501111816	5.80271021929134	6.54101915313356	7.00820449669482	6.76950729143624	6.55612281784117	6.17272751801285	6.02303351866553	6.82222027162153	5.97407036702403	6.88423158427282	5.78424222205778	6.51790555352995	6.03033607837096	6.45746296464855	6.65434960902318	6.53138146051631	4.80167602925359	5.47476049957678	7.14139191617073	6.85561602278684	6.20672135743089	4.54349588342577	6.37556079316946	6.20828313841252	6.50604966825032	4.49249415167943	5.26040209302579	6.34020617991171	6.37608196665007	6.46597446450407	6.88508622529017	6.85024935828633	5.48542682717024	3.22187708107703	5.99480597608493	6.68594014844598	5.08065766334522	5.58976348698498	6.91157175172643	5.54442356218942	6.34748849721179	4.76181714250714	6.19888699095693	6.47248777146274	5.23457795978457	5.57863686247174	6.14139191617073	5.95884267524324	6.63343121035563	6.42643250018696	6.26978123827438	6.82298501854688	4.9159988517389	4.00629802390037	6.78411132380964	4.24944534108584	6.84172158112846	6.4905701304462	5.57349571549561	6.50271248596606	6.43061981095978	6.98777561614291	6.07681559705083	5.37364821133469	6.22631584933549	6.27239650903748	5.79233480570669	7.29480451999447
ARMC6	3.01435529297707	3.51096191927738	3.42088657497553	4.02768487693716	3.29719141656586	3.63923216324928	4.20084957463721	3.69041709553247	3.50080205305716	3.08576455377831	2.32192809488736	5.1586601753465	4.59395128394841	3.15055967657538	4.2349610948395	3.32337006906127	2.74200621086674	4.31976242766925	1.41683974191283	3.98276546258365	3.24184018356467	3.90110824301451	5.26303440583379	4.3526172989585	3.99276843076892	3.14730669878029	3.43962313755712	4.51475349843975	3.94860084749336	3.53106949272595	4.28909670241999	4.02768487693716	3.23266075679027	3.76659516172927	2.65764000520782	3.58135124716878	3.96716860753263	2.99457972421575	3.74092756031863	3.25096157353322	4.54163873443614	4.3305584000308	3.46727948045998	3.80322703643493	3.70265754339091	2.84398384404833	3.42894634476948	3.65535182861255	4.14486214291573	3.76659516172927	4.38681094647222	2.0036022366802	2.41142624572646	3.63575439127776	3.4276061727819	3.67355642399014	2.30742852519225	4.01613970265525	5.28429202639431	4.86046625851717	1.93357263826102	4.38887833881199	3.34766565630097	4.02236781302845	3.5981269599196	4.27575204882853	2.65306001710456	4.67638025546692	2.06350294230616	3.20476675065461	3.92029330021101	3.54720302475693	4.22496636500027	4.89965902637744	3.60644222813161	5.12928301694497	3.13914201914569	4.81301154860562	3.01256867350306	4.41345868800798	3.81966818349646	1.85199883711245	3.48800077083407	3.19377174339668	4.26453643099903	2.93545974780529	3.60880924267552	2.4594316186373	4.05831649559082	4.30305008468167	3.98913900736823	3.38404980679516	2.76341157447001	4.07980475463526	4.00898878322725	3.4905701304462	3.64038956005495	2.96347412397489	4.18428029441938	4.96254902292306	3.02502879449152	4.21723071622067	3.54349588342577
ARSA	2.89530262133331	3.28392177230762	1.31614574229336	3.61823865559545	1.41683974191283	1.46988597627446	1.50080205305716	3.5933537709803	1.57531233068744	1.09761079662642	1.49569516262407	4.31831684133498	2.8011586560937	2.62293035092018	1.65992455840238	1.40053792958373	1.15704371014558	3.25701061820602	1.25096157353322	1.70487196445635	1.52606881166759	2.81352468929781	2.09423606984577	2.38404980679516	2.6959938131099	2.14730669878029	0.782408564927374	1.48026512205446	2.1243281350022	2.13422093976063	4.0241423458978	2.39506279951758	2.98185265328974	2.88752527074159	1.07724299893246	1.76977173924945	3.30305008468167	2.28095631383106	2.09085343045111	2.82984955984469	3.03562390973072	2.91456452349394	0.6959938131099	1.93357263826102	2.11769504266975	2.70929063572336	3.35895882583233	1.53605290024021	2.82781902461732	2.74631276642546	2.78031009904338	0.748461233004036	2.24184018356467	2.72683121703249	2.91838623444635	2.72683121703249	1.06350294230616	3.49697358099828	4.88215391728701	3.37712374912949	3.0408924306469	3.02680005934372	2.72683121703249	2.4541758931858	2.26903314645524	3.68369645430652	2.23878685958712	1.76553474636298	0.400537929583729	1.87970576628229	3.81659970653491	2.04264433740849	2.12101540096137	3.44228003525258	1.97085365434048	3.84899843040002	2.09423606984577	2.8011586560937	1.15055967657538	1.38404980679516	3.33771109212829	1.9560566524124	2.41953889151378	1.6959938131099	2.6667565918848	2.91647664443772	2.89336221076387	1.96347412397489	0.575312330687436	3.18903382439002	1.82781902461732	2.84398384404833	1.50080205305716	1.25701061820602	2.48026512205446	3.28243980500639	3.20163386116965	2.15704371014558	2.69821847822441	2.57531233068744	2.41142624572646	3.09254574154357	2.4541758931858
ATF3	1.82374936030827	2.62993940943954	2.30742852519225	2.77188557851537	2.10433665981474	2.38128337250378	2.114367024952	1.9297909977186	3.56437816856506	2.74846123300404	1.58014548442338	2.71149490665009	2.39780296186249	1.91073266190291	2.95977015521147	2.96532254836725	2.45154083301783	5.7771566660045	1.10433665981474	3.47897180503294	2.20789285164133	2.74846123300404	3.46336088581666	2	2.51349074558812	1.13750352374994	1.86789646399266	1.66902676550963	2.23572705983806	0.389566811762725	2.01077983875324	1.75274859140713	4.27649666564036	4.09929520433777	3.19534759832222	2.90496571868403	3.07895134139482	5.5505928897043	3.10601323762212	1.93734439215023	1.44890095114513	2.58496250072116	5.4239142676731	2.16349873228288	3.59693514238723	2.68929916053589	2.1243281350022	1.80322703643493	2.0496307677246	2.56559717585422	2.13093086982645	0.400537929583729	2.89336221076387	3.23878685958712	2.55581615506164	2.21723071622067	1.31034012061215	3.75595576955096	4.39025495632187	2.06695024392463	2.33913738491959	3.5668151540109	1.29278174922785	2.25701061820602	4.61706334388818	2.92409988564074	3.03033607837096	0.356143810225276	0.604071323668861	3.74200621086674	2.65306001710456	1.64154602908752	3.34766565630097	2.46988597627446	1.0496307677246	3.0686708106651	2.28983446517751	1.92219784839637	2.68929916053589	2.14404636961671	4.30815697511476	1.98550043030489	1.88362081628567	4.45088131527337	1.80322703643493	2.15055967657538	3.70154905694307	1.98550043030489	4.36317107711924	2.40053792958373	3.35755200461808	2.12101540096137	2.04614178164472	2.03562390973072	2.99638874644762	1.96716860753263	3.5298209465287	3.96069703930431	6.01747656302046	3.26753579806873	2.38128337250378	2.38128337250378	3.46466826700344
